date,time,press,temp,rh,wdir,wspeed,geopot,lon,lat,alt,u,v,sea,S,Cn2
2020-01-03 23:00:00,3669.0,62.393024,206.56613,0.02992563009262085,290.4538,5.243079,19249.547,-15.972278,28.259512,19171.258980000002,4.912525,-1.8322046000000003,-76.974144,0.009786001711990705,6.674572261816889e-18
2020-01-03 23:00:00,3670.0,62.341084,206.69899,0.02971710205078125,290.34528,5.199199,19254.646,-15.972247,28.25951,19176.13798,4.874844,-1.8076413,-76.97756,0.008423374465252303,6.690991372085839e-18
2020-01-03 23:00:00,3671.0,62.288475,206.79858,0.029515914916992188,290.28232,5.160923,19261.393,-15.972213,28.259506,19181.22598,4.8409247,-1.7890141,-76.98098,0.00682196756244959,6.672878510695247e-18
2020-01-03 23:00:00,3672.0,62.23522,206.89145,0.029323453903198238,290.26657,5.128942,19265.443,-15.972172,28.259497,19186.54198,4.8114157,-1.7766057000000002,-76.984406,0.005303260762555434,6.597673550540032e-18
2020-01-03 23:00:00,3673.0,62.181553,207.01633,0.029143538475036618,290.29926,5.1038847,19270.62,-15.972126,28.259483000000003,19192.031980000007,4.7869005,-1.7706565,-76.98785,0.0040613490977661855,6.39793380069394e-18
2020-01-03 23:00:00,3674.0,62.12772800000001,207.13774,0.028978734016418456,290.38022,5.086249,19276.342,-15.972077,28.259466,19197.28998,4.7678614,-1.7712778000000002,-76.99128,0.003210336093575697,5.7757339247187345e-18
2020-01-03 23:00:00,3675.0,62.07418000000001,207.20766,0.028829791545867917,290.50754,5.076392,19281.98,-15.972027,28.259447,19202.30598,4.754681,-1.7784162,-76.994736,0.0028741481675442987,4.620076411584214e-18
2020-01-03 23:00:00,3676.0,62.021095,207.22662,0.028697869777679443,290.678,5.074575,19287.27,-15.971976000000002,28.259432,19207.33498,4.7476687,-1.7919129,-76.99818,0.0032626548480779037,3.733496045091772e-18
2020-01-03 23:00:00,3677.0,61.968727,207.22777,0.02858425855636597,290.8881,5.0809736,19292.46,-15.971927,28.259418,19212.67498,4.7470446,-1.8115903,-77.00161999999997,0.004121789641973268,3.407475190673186e-18
2020-01-03 23:00:00,3678.0,61.916977,207.21289,0.02849212646484375,291.1345,5.095629,19297.127,-15.971878,28.259409,19218.33598,4.7528806,-1.8372706,-77.00505,0.005324988509689843,3.3282239960963175e-18
